"(0, 11)","(0, 19)","(0, 17)","(0, 15)","(0, 1)","(0, 18)","(0, 12)","(0, 3)","(0, 4)","(0, 10)","(0, 6)","(0, 8)","(0, 5)","(0, 20)","(0, 7)","(0, 16)","(0, 9)","(0, 2)","(0, 14)","(0, 13)",
1.0,0.9647,0.9304,0.8973,0.8594,0.8243,0.7918,0.7574,0.722,0.6864,0.6512,0.6155,0.5818,0.5461,0.5121,0.4766,0.444,0.4073,0.3719,0.3374,
1.0,0.9642,0.9318,0.8968,0.8604,0.8233,0.7861,0.7527,0.7169,0.6843,0.6486,0.6117,0.5757,0.5409,0.5048,0.4682,0.4342,0.3963,0.3581,0.3231,
1.0,0.9609,0.9279,0.8942,0.861,0.8263,0.7913,0.758,0.7224,0.6878,0.6549,0.6193,0.5812,0.5443,0.5123,0.4788,0.4438,0.4103,0.378,0.3391,
1.0,0.9642,0.9318,0.8975,0.8657,0.8305,0.7944,0.7594,0.7255,0.6901,0.6572,0.6235,0.5905,0.5577,0.5216,0.4855,0.4501,0.413,0.3762,0.3418,
1.0,0.9658,0.9306,0.897,0.8638,0.8286,0.7964,0.7643,0.7274,0.689,0.6538,0.6193,0.5834,0.5463,0.5108,0.477,0.44,0.4081,0.3752,0.3419,
1.0,0.9663,0.9291,0.895,0.8604,0.8248,0.7903,0.7553,0.7185,0.6837,0.6512,0.6166,0.5805,0.5461,0.509,0.4729,0.4389,0.4053,0.3678,0.333,
1.0,0.9641,0.9274,0.8901,0.8528,0.8159,0.7804,0.7475,0.7145,0.6807,0.6454,0.6117,0.5755,0.5407,0.5093,0.4755,0.4422,0.4083,0.3696,0.3352,
1.0,0.9649,0.9278,0.8944,0.8588,0.8264,0.7906,0.7526,0.7183,0.6823,0.6474,0.6141,0.5778,0.5443,0.511,0.4787,0.4435,0.4108,0.3757,0.3416,
1.0,0.964,0.9301,0.8944,0.8597,0.8288,0.7933,0.7576,0.7252,0.6874,0.6513,0.6166,0.5836,0.55,0.5147,0.4791,0.4455,0.4107,0.3774,0.3433,
1.0,0.9655,0.9293,0.8962,0.8653,0.8279,0.7923,0.7571,0.722,0.6883,0.6533,0.6204,0.587,0.5518,0.519,0.484,0.4499,0.4161,0.3809,0.3421,
1.0,0.966,0.9309,0.8966,0.8636,0.8308,0.7976,0.7623,0.7294,0.6928,0.6579,0.6209,0.588,0.5523,0.5152,0.4796,0.4434,0.408,0.3752,0.3444,
1.0,0.963,0.9264,0.8899,0.8558,0.8197,0.7835,0.7494,0.7142,0.6784,0.6417,0.6052,0.57,0.5351,0.502,0.4619,0.4282,0.3916,0.359,0.3228,
1.0,0.9694,0.9347,0.9003,0.8659,0.8288,0.7886,0.754,0.7177,0.6802,0.6494,0.6154,0.5785,0.5427,0.5079,0.4745,0.4426,0.4094,0.3761,0.3408,
1.0,0.963,0.9279,0.8937,0.8595,0.8232,0.7903,0.7588,0.7253,0.6908,0.6557,0.6197,0.5842,0.547,0.5104,0.4724,0.4369,0.398,0.3631,0.3253,
1.0,0.9677,0.9348,0.9007,0.8671,0.8324,0.796,0.7599,0.7235,0.6904,0.6536,0.6188,0.5827,0.5469,0.5115,0.4793,0.4453,0.4056,0.3691,0.3339,
1.0,0.9651,0.9273,0.8922,0.8591,0.8242,0.7899,0.7556,0.7213,0.6853,0.6468,0.6092,0.5725,0.5365,0.4987,0.46,0.427,0.3921,0.3557,0.3196,
1.0,0.9657,0.9304,0.8936,0.8602,0.822,0.7864,0.7521,0.7187,0.6815,0.6426,0.6048,0.5704,0.5352,0.4979,0.4637,0.4299,0.3952,0.3606,0.3211,
1.0,0.9667,0.9271,0.8914,0.8553,0.8214,0.785,0.7468,0.7127,0.677,0.6445,0.6089,0.5705,0.5334,0.4955,0.4616,0.4252,0.3885,0.3563,0.3202,
1.0,0.9676,0.9355,0.9008,0.8673,0.8314,0.796,0.7589,0.7257,0.6894,0.6554,0.621,0.5878,0.5551,0.5208,0.4878,0.4532,0.4161,0.3846,0.3511,
1.0,0.9685,0.9315,0.8968,0.8628,0.8293,0.7958,0.7612,0.7284,0.6941,0.6598,0.6277,0.5934,0.5578,0.5237,0.4914,0.4555,0.4186,0.3798,0.3448,
1.0,0.9681,0.9328,0.8979,0.8619,0.8245,0.7863,0.75,0.7137,0.6742,0.6417,0.6056,0.5741,0.5382,0.5033,0.4707,0.4364,0.4039,0.3691,0.3339,
1.0,0.965,0.9282,0.8947,0.8581,0.8214,0.783,0.7473,0.7135,0.6797,0.646,0.6124,0.581,0.5469,0.514,0.4794,0.4436,0.4084,0.3701,0.3349,
1.0,0.9666,0.9344,0.8962,0.8626,0.8287,0.7925,0.7565,0.7199,0.6857,0.6487,0.6139,0.5767,0.5439,0.5082,0.4772,0.4417,0.4056,0.3714,0.3349,
1.0,0.9626,0.9312,0.8981,0.8627,0.8283,0.7956,0.7592,0.7253,0.694,0.6574,0.6234,0.5849,0.5512,0.517,0.4826,0.4462,0.4134,0.3782,0.3443,
1.0,0.9655,0.9287,0.8936,0.8573,0.8251,0.7889,0.7543,0.719,0.6865,0.6532,0.6168,0.5839,0.5475,0.5136,0.4787,0.4443,0.4114,0.3775,0.3422,
1.0,0.9661,0.9313,0.8943,0.8609,0.8245,0.7889,0.7532,0.717,0.6847,0.6481,0.6162,0.582,0.5449,0.5077,0.472,0.4365,0.4025,0.3657,0.3302,
1.0,0.9626,0.9285,0.8907,0.8569,0.8222,0.7891,0.7558,0.7221,0.6867,0.6486,0.6153,0.5822,0.5485,0.5176,0.4796,0.4479,0.4149,0.3816,0.3483,
1.0,0.9625,0.926,0.8919,0.8583,0.8229,0.7867,0.7504,0.7146,0.6809,0.6449,0.6121,0.5779,0.5427,0.5097,0.4779,0.4422,0.4057,0.372,0.3371,
1.0,0.9647,0.9306,0.8925,0.8597,0.824,0.7879,0.7534,0.7194,0.6831,0.6501,0.6124,0.5793,0.5419,0.5064,0.4714,0.4357,0.3985,0.3645,0.3315,
1.0,0.965,0.9322,0.8953,0.8628,0.8278,0.793,0.7557,0.7182,0.6847,0.6487,0.6145,0.5773,0.5434,0.5104,0.4722,0.4366,0.4018,0.3682,0.3317,
1.0,0.9658,0.9324,0.8984,0.8678,0.8334,0.7996,0.7625,0.7275,0.6941,0.6627,0.6263,0.5921,0.5539,0.523,0.4885,0.4549,0.4186,0.3852,0.3515,
1.0,0.9658,0.9332,0.8967,0.8621,0.8297,0.7942,0.7593,0.7236,0.6912,0.6581,0.6223,0.5877,0.5541,0.5179,0.4829,0.4497,0.4156,0.3811,0.3455,
1.0,0.9641,0.9294,0.8965,0.8621,0.8271,0.7941,0.7564,0.723,0.6866,0.6519,0.6159,0.5825,0.5473,0.512,0.476,0.4417,0.4066,0.3709,0.3366,
1.0,0.9636,0.9271,0.8906,0.8538,0.8217,0.7886,0.7526,0.7176,0.6846,0.6499,0.6166,0.5831,0.5505,0.5166,0.4806,0.4441,0.4094,0.3718,0.336,
1.0,0.9604,0.9263,0.8892,0.8548,0.8181,0.7841,0.7504,0.713,0.6793,0.6432,0.6078,0.5727,0.5404,0.5065,0.474,0.439,0.4046,0.3697,0.3359,
1.0,0.9632,0.9277,0.8929,0.8581,0.8257,0.7902,0.7536,0.7165,0.6799,0.6449,0.6077,0.5764,0.5437,0.509,0.4758,0.4398,0.4076,0.3717,0.3356,
1.0,0.9622,0.9265,0.8919,0.8561,0.8263,0.7915,0.7526,0.7193,0.6851,0.6502,0.6142,0.578,0.544,0.5076,0.4728,0.4389,0.403,0.3636,0.3309,
1.0,0.965,0.928,0.8922,0.8556,0.8205,0.7861,0.7486,0.7142,0.6837,0.6497,0.6159,0.5822,0.5476,0.514,0.4801,0.4473,0.4124,0.3805,0.3464,
1.0,0.9692,0.9316,0.8936,0.8563,0.8217,0.7872,0.7512,0.7175,0.6824,0.6469,0.6108,0.5759,0.539,0.5056,0.4718,0.4403,0.4034,0.3687,0.3314,
1.0,0.9662,0.9285,0.8937,0.8591,0.8277,0.7914,0.7604,0.7258,0.6891,0.6547,0.6211,0.5842,0.5495,0.5131,0.4778,0.4427,0.4065,0.3689,0.3324,
1.0,0.9666,0.9342,0.9003,0.8654,0.8301,0.7953,0.7601,0.7279,0.6954,0.6584,0.6262,0.5944,0.5571,0.5239,0.4892,0.4544,0.4161,0.3791,0.344,
1.0,0.9656,0.9299,0.8951,0.8621,0.8259,0.7912,0.7529,0.7181,0.6852,0.6519,0.6167,0.5867,0.5542,0.52,0.4827,0.449,0.4135,0.379,0.345,
1.0,0.9661,0.9304,0.8956,0.8593,0.8243,0.7892,0.7541,0.7194,0.6836,0.6504,0.613,0.5751,0.5404,0.506,0.4704,0.4369,0.3985,0.3623,0.3283,
1.0,0.9654,0.9297,0.8958,0.862,0.8283,0.7931,0.7584,0.7226,0.6876,0.6501,0.6143,0.5786,0.5455,0.51,0.4763,0.4404,0.4043,0.3697,0.3355,
1.0,0.962,0.9276,0.8914,0.8569,0.8199,0.7882,0.7508,0.7182,0.6825,0.646,0.6083,0.5736,0.5403,0.5022,0.4658,0.4291,0.3943,0.3618,0.3262,
1.0,0.967,0.9342,0.8994,0.8652,0.8298,0.7977,0.765,0.7281,0.6914,0.6571,0.6229,0.5916,0.5566,0.5215,0.4877,0.4533,0.4203,0.3839,0.3485,
1.0,0.9623,0.928,0.8889,0.8541,0.8196,0.7839,0.7485,0.7142,0.676,0.6385,0.6038,0.5709,0.5342,0.4995,0.4674,0.4325,0.3988,0.364,0.331,
1.0,0.9648,0.9316,0.8936,0.8601,0.8266,0.7901,0.7535,0.7192,0.6835,0.6516,0.6181,0.5817,0.5507,0.5171,0.481,0.4461,0.4093,0.3743,0.3392,
1.0,0.964,0.9285,0.8929,0.8567,0.8252,0.7882,0.7512,0.7163,0.6803,0.6461,0.6118,0.5765,0.5415,0.5048,0.4705,0.4358,0.3983,0.3647,0.33,
1.0,0.9649,0.9289,0.8944,0.8617,0.8263,0.7909,0.7562,0.7211,0.6863,0.6513,0.6167,0.5856,0.5502,0.5108,0.4732,0.4406,0.4034,0.3665,0.333,
1.0,0.9644,0.9281,0.8941,0.8567,0.8189,0.7841,0.7453,0.7103,0.6733,0.6395,0.6082,0.5762,0.5427,0.5086,0.4723,0.4354,0.4007,0.3676,0.3347,
1.0,0.9637,0.9299,0.8976,0.8615,0.8238,0.7911,0.7545,0.7201,0.6803,0.6438,0.6081,0.5742,0.5402,0.5034,0.4682,0.4308,0.3989,0.3636,0.3275,
1.0,0.9653,0.928,0.8939,0.8576,0.8224,0.7893,0.7533,0.7185,0.6795,0.6447,0.6089,0.5734,0.54,0.5061,0.4698,0.4297,0.3959,0.3599,0.3236,
1.0,0.9638,0.9313,0.8939,0.8607,0.8275,0.7908,0.7583,0.7206,0.6843,0.6494,0.6128,0.5799,0.5428,0.5056,0.4715,0.4376,0.4027,0.3682,0.3352,
1.0,0.9695,0.9342,0.9019,0.8666,0.8313,0.7971,0.7615,0.7237,0.6863,0.6492,0.615,0.578,0.5429,0.5115,0.4757,0.4382,0.4043,0.3693,0.3371,
1.0,0.9642,0.9297,0.8982,0.8615,0.8258,0.7917,0.7541,0.7208,0.685,0.6506,0.6139,0.5796,0.5444,0.509,0.4746,0.4422,0.4072,0.3762,0.3411,
1.0,0.968,0.9317,0.8991,0.8624,0.8255,0.7903,0.7582,0.7219,0.689,0.6566,0.6182,0.5819,0.549,0.5136,0.4765,0.4408,0.4058,0.3699,0.3362,
1.0,0.966,0.934,0.9009,0.8628,0.8281,0.7943,0.755,0.7225,0.6867,0.6543,0.6207,0.584,0.5486,0.513,0.4781,0.4453,0.41,0.3755,0.3422,
1.0,0.9582,0.9248,0.8892,0.8529,0.8141,0.7763,0.7429,0.7084,0.6751,0.6403,0.6056,0.5684,0.5299,0.4966,0.4617,0.4275,0.3912,0.3547,0.321,
1.0,0.9634,0.9296,0.8969,0.8652,0.8312,0.7975,0.7616,0.724,0.6875,0.6536,0.619,0.5782,0.5438,0.5143,0.4775,0.4432,0.4051,0.3719,0.3386,
1.0,0.9628,0.9282,0.8941,0.8594,0.8226,0.7866,0.7539,0.7194,0.6833,0.6468,0.6106,0.5774,0.5406,0.5072,0.4717,0.4367,0.4048,0.3701,0.3331,
1.0,0.9668,0.9291,0.8906,0.8555,0.8218,0.7831,0.7477,0.7121,0.6781,0.6431,0.609,0.5709,0.5318,0.4943,0.4595,0.4209,0.385,0.351,0.3143,
1.0,0.9637,0.9305,0.8967,0.8627,0.8248,0.7898,0.7547,0.7223,0.6872,0.6501,0.6147,0.5796,0.5483,0.5124,0.4775,0.4414,0.4056,0.3696,0.3355,
1.0,0.9632,0.9293,0.8936,0.8572,0.8205,0.7869,0.7512,0.7192,0.6847,0.6501,0.6136,0.581,0.5478,0.514,0.4785,0.4427,0.4108,0.3763,0.3439,
1.0,0.9643,0.9274,0.8929,0.8561,0.8211,0.7849,0.7497,0.7152,0.6804,0.645,0.6103,0.5729,0.5394,0.5029,0.468,0.433,0.3989,0.366,0.3306,
1.0,0.9624,0.9297,0.8936,0.8595,0.8235,0.7872,0.7505,0.7134,0.6763,0.6419,0.6073,0.5734,0.5355,0.4965,0.4629,0.4281,0.3954,0.3601,0.3251,
1.0,0.9646,0.9324,0.8972,0.8606,0.8233,0.7837,0.7456,0.7116,0.6793,0.6447,0.6101,0.576,0.5408,0.506,0.4678,0.4287,0.3945,0.3605,0.3248,
1.0,0.965,0.9264,0.893,0.8571,0.8225,0.7866,0.7511,0.7147,0.6785,0.646,0.6134,0.5759,0.541,0.5088,0.4728,0.437,0.4048,0.3703,0.336,
1.0,0.9629,0.9295,0.8957,0.8593,0.8275,0.791,0.7558,0.7203,0.6843,0.6482,0.6141,0.577,0.5437,0.5099,0.4721,0.4358,0.3996,0.3654,0.327,
1.0,0.9663,0.9291,0.894,0.861,0.8269,0.791,0.7581,0.7218,0.6892,0.653,0.6192,0.5836,0.5471,0.5128,0.4781,0.4424,0.4077,0.3744,0.34,
1.0,0.964,0.9298,0.8963,0.8616,0.8266,0.7955,0.7635,0.732,0.6985,0.6631,0.6274,0.5924,0.5586,0.5191,0.484,0.4498,0.4166,0.3818,0.3472,
1.0,0.9639,0.9303,0.8976,0.8611,0.8266,0.7951,0.7622,0.7276,0.6921,0.6559,0.6242,0.5851,0.5525,0.5166,0.4823,0.4462,0.4114,0.3753,0.3421,
1.0,0.9625,0.9263,0.8908,0.8561,0.8227,0.788,0.7525,0.7174,0.68,0.646,0.6096,0.5729,0.5378,0.4994,0.4664,0.4323,0.3976,0.3636,0.3293,
1.0,0.964,0.929,0.8949,0.8607,0.8254,0.7919,0.7554,0.7183,0.6805,0.6495,0.6131,0.5772,0.5406,0.5071,0.4744,0.4397,0.406,0.3715,0.3355,
1.0,0.9637,0.9278,0.8932,0.8583,0.8235,0.7886,0.7546,0.7215,0.6857,0.651,0.6151,0.5796,0.5424,0.5067,0.4689,0.4355,0.4014,0.3659,0.3305,
1.0,0.9647,0.9306,0.8968,0.8598,0.8254,0.7925,0.7578,0.7209,0.6852,0.6518,0.6182,0.5832,0.5514,0.5183,0.4813,0.4462,0.4114,0.3773,0.3418,
1.0,0.9674,0.9321,0.8959,0.8615,0.8225,0.788,0.7502,0.7144,0.6762,0.6386,0.6055,0.5707,0.5383,0.502,0.4693,0.4383,0.4026,0.3662,0.3289,
1.0,0.9679,0.9309,0.8936,0.8601,0.8277,0.7938,0.7567,0.7226,0.6893,0.6539,0.6184,0.585,0.5479,0.5145,0.4794,0.445,0.4142,0.3802,0.3451,
1.0,0.9673,0.9294,0.8953,0.8594,0.8273,0.7938,0.7546,0.7175,0.6808,0.6454,0.6104,0.5756,0.5432,0.5087,0.4731,0.4379,0.4024,0.3697,0.3359,
1.0,0.9649,0.9308,0.8947,0.8584,0.8229,0.7908,0.7566,0.722,0.686,0.6535,0.6202,0.5842,0.5482,0.5163,0.481,0.4473,0.4105,0.3784,0.3448,
1.0,0.9623,0.9297,0.8949,0.8622,0.8257,0.7898,0.7554,0.7191,0.6804,0.6446,0.6075,0.5738,0.5395,0.5048,0.4698,0.4367,0.4,0.3649,0.3287,
1.0,0.9623,0.9284,0.8916,0.8572,0.8228,0.7891,0.753,0.7176,0.6822,0.6477,0.6116,0.5773,0.5408,0.506,0.4707,0.4331,0.3967,0.3629,0.3262,
1.0,0.9628,0.9288,0.8953,0.8613,0.8279,0.7948,0.7595,0.7261,0.6935,0.6589,0.625,0.5903,0.5543,0.5195,0.4892,0.4539,0.4188,0.3857,0.3496,
1.0,0.9641,0.9297,0.8925,0.8582,0.8205,0.7864,0.7531,0.7213,0.6897,0.6529,0.6185,0.582,0.5471,0.5141,0.477,0.4434,0.4097,0.3727,0.337,
1.0,0.9624,0.9268,0.8938,0.86,0.8232,0.7867,0.7508,0.7153,0.6779,0.6442,0.6062,0.5712,0.5376,0.499,0.4635,0.429,0.3954,0.3611,0.3273,
1.0,0.9641,0.9284,0.8875,0.8514,0.8144,0.7784,0.7457,0.7102,0.6748,0.6386,0.6028,0.5664,0.5292,0.4944,0.4591,0.426,0.3902,0.355,0.3194,
1.0,0.9665,0.9315,0.8974,0.8603,0.8258,0.7919,0.7568,0.7246,0.6884,0.6546,0.6176,0.5817,0.5451,0.5102,0.475,0.4379,0.402,0.3686,0.3344,
1.0,0.9639,0.927,0.8911,0.854,0.816,0.7797,0.7477,0.7142,0.6766,0.6415,0.6053,0.5702,0.534,0.4986,0.4616,0.4249,0.3899,0.3539,0.3168,
1.0,0.9648,0.9297,0.8968,0.863,0.8266,0.7931,0.7568,0.7204,0.6881,0.6527,0.6203,0.5838,0.547,0.5141,0.4808,0.4487,0.4139,0.38,0.3457,
1.0,0.9642,0.9332,0.8953,0.8602,0.8269,0.789,0.7555,0.7215,0.6895,0.6548,0.6205,0.5861,0.5523,0.5153,0.4808,0.4448,0.4135,0.3778,0.342,
1.0,0.9658,0.9339,0.8988,0.8646,0.8322,0.8,0.7634,0.7294,0.6964,0.6626,0.627,0.592,0.559,0.5221,0.4856,0.4493,0.4164,0.3818,0.3441,
1.0,0.9666,0.931,0.8937,0.858,0.8221,0.7858,0.7515,0.7148,0.6796,0.6427,0.606,0.5719,0.5404,0.5049,0.4643,0.4297,0.3943,0.3617,0.3221,
1.0,0.9627,0.9272,0.8912,0.854,0.8196,0.7859,0.7538,0.7188,0.6851,0.6484,0.6092,0.5733,0.5382,0.5039,0.4692,0.4346,0.3984,0.3622,0.3295,
1.0,0.9659,0.9306,0.8979,0.8638,0.8319,0.7977,0.7602,0.7238,0.6906,0.6559,0.6234,0.5907,0.5562,0.5196,0.4852,0.4508,0.4153,0.3806,0.3428,
1.0,0.9686,0.9306,0.8979,0.8608,0.8273,0.7944,0.7597,0.7247,0.6905,0.6554,0.6204,0.5866,0.5528,0.5162,0.4819,0.4489,0.414,0.3794,0.3433,
1.0,0.9659,0.9298,0.8936,0.8553,0.8215,0.7895,0.7541,0.72,0.683,0.6461,0.611,0.5751,0.5409,0.5057,0.4707,0.4336,0.3975,0.3605,0.3243,
1.0,0.9663,0.9295,0.8951,0.8593,0.8247,0.7887,0.7521,0.7145,0.6806,0.6474,0.6129,0.5775,0.5421,0.5092,0.4719,0.4379,0.4024,0.3683,0.335,
1.0,0.9654,0.9294,0.8947,0.8595,0.8247,0.787,0.7527,0.7147,0.6782,0.6426,0.603,0.5673,0.5311,0.4931,0.4553,0.4219,0.3862,0.3508,0.312,
1.0,0.9667,0.9308,0.8921,0.8619,0.8247,0.7946,0.7613,0.728,0.6939,0.6599,0.6258,0.5919,0.5582,0.523,0.4876,0.4528,0.418,0.3819,0.3455,
1.0,0.9658,0.9304,0.8971,0.8643,0.8299,0.7946,0.7615,0.7238,0.6873,0.6521,0.6155,0.5786,0.5425,0.5046,0.4703,0.4348,0.3989,0.364,0.3294,
1.0,0.9643,0.9299,0.8937,0.8589,0.8238,0.7922,0.7581,0.723,0.6891,0.653,0.6194,0.5826,0.5483,0.511,0.4771,0.4406,0.4053,0.3698,0.3321,
1.0,0.9658,0.9316,0.8974,0.8647,0.8295,0.7949,0.76,0.7238,0.6885,0.6563,0.6214,0.5879,0.556,0.5211,0.487,0.4511,0.4166,0.3814,0.347,
1.0,0.9616,0.9277,0.8928,0.8581,0.8232,0.7909,0.7587,0.7234,0.6897,0.6537,0.6174,0.5824,0.548,0.5119,0.4758,0.4406,0.4027,0.3661,0.3332,
1.0,0.9636,0.9289,0.8904,0.8538,0.8172,0.7843,0.7496,0.7165,0.679,0.6411,0.606,0.5717,0.537,0.5041,0.4707,0.4328,0.3958,0.3571,0.3243,
