"(3, 9)","(3, 6)","(6, 9)","(4, 5)","(1, 8)","(4, 8)","(2, 9)","(2, 8)","(2, 3)","(6, 7)","(4, 6)","(0, 3)","(4, 7)","(0, 4)","(3, 4)","(1, 9)","(7, 8)","(3, 8)","(1, 6)","(4, 9)","(0, 6)","(2, 5)","(5, 7)","(7, 9)","(5, 9)","(2, 4)","(5, 6)","(3, 7)","(5, 8)","(2, 6)","(1, 4)","(6, 8)","(0, 5)","(0, 8)","(1, 2)","(0, 7)","(1, 3)","(8, 9)","(0, 9)","(0, 1)","(2, 7)","(3, 5)","(1, 7)","(1, 5)","(0, 2)",
1.0,0.7459,0.7373,1.0,1.0,0.8694,0.6932,0.9794,0.7251,0.9387,0.8097,0.4694,0.4109,0.3538,0.1293,0.6817,0.9843,0.3172,0.358,0.1519,0.3799,0.6257,0.7698,0.1763,0.0695,0.1535,0.1099,0.0827,0.1632,0.2289,0.1463,0.2426,0.1582,0.3967,0.3234,0.1551,0.057,0.0283,0.0729,0.0892,0.1895,0.0129,0.124,0.0243,0.0581,
1.0,0.7408,0.7301,1.0,1.0,0.8777,0.6909,0.9802,0.7187,0.9394,0.8173,0.4657,0.4172,0.3613,0.1316,0.6801,0.9847,0.3158,0.3574,0.1505,0.3745,0.635,0.7795,0.1798,0.0737,0.1637,0.1106,0.0819,0.1695,0.2286,0.1531,0.2416,0.1631,0.3992,0.3283,0.157,0.0573,0.0268,0.0694,0.0855,0.1939,0.0125,0.1196,0.0283,0.0623,
1.0,0.7447,0.7332,1.0,1.0,0.8707,0.6954,0.9784,0.721,0.9392,0.8078,0.4631,0.4067,0.3564,0.129,0.6849,0.9822,0.3199,0.3579,0.1498,0.3853,0.6253,0.777,0.18,0.07,0.1548,0.1154,0.0823,0.1683,0.2289,0.1478,0.2374,0.1645,0.4176,0.3327,0.1536,0.0646,0.03,0.0722,0.0839,0.1855,0.0126,0.125,0.0258,0.0595,
1.0,0.7457,0.734,1.0,1.0,0.8738,0.6971,0.9799,0.7222,0.9397,0.8134,0.4609,0.4179,0.3642,0.1277,0.6863,0.9851,0.3143,0.3646,0.1574,0.381,0.6235,0.7797,0.1824,0.0743,0.1541,0.1121,0.0808,0.1699,0.2263,0.153,0.249,0.1613,0.4025,0.3339,0.1543,0.0591,0.0292,0.0775,0.0868,0.1902,0.0125,0.1238,0.0285,0.058,
1.0,0.7408,0.7308,1.0,1.0,0.8721,0.6901,0.9753,0.7163,0.9393,0.8096,0.4636,0.4155,0.3645,0.1293,0.6763,0.982,0.3127,0.3607,0.1438,0.3832,0.6246,0.7738,0.1777,0.0722,0.1549,0.1136,0.0818,0.1618,0.236,0.1497,0.2423,0.1585,0.4007,0.322,0.1567,0.0577,0.0287,0.0672,0.0885,0.1831,0.0124,0.1266,0.0231,0.0615,
1.0,0.7462,0.7364,1.0,1.0,0.873,0.6951,0.9794,0.7257,0.9391,0.812,0.472,0.4048,0.3543,0.1322,0.685,0.9827,0.325,0.3514,0.1536,0.377,0.6357,0.7766,0.1826,0.0752,0.155,0.1129,0.0884,0.164,0.2216,0.1481,0.2406,0.1595,0.4082,0.3344,0.1529,0.0646,0.0296,0.0704,0.0835,0.1876,0.0136,0.1266,0.0252,0.0619,
1.0,0.7446,0.7346,1.0,1.0,0.8658,0.6954,0.978,0.7221,0.9408,0.8055,0.467,0.4022,0.3517,0.1246,0.6843,0.9818,0.32,0.3596,0.1475,0.3817,0.6223,0.7643,0.1839,0.0703,0.1493,0.1109,0.0821,0.1625,0.2271,0.1448,0.2397,0.16,0.3969,0.3244,0.1625,0.0562,0.0289,0.0736,0.0877,0.18,0.0119,0.1318,0.0233,0.0581,
1.0,0.7424,0.7303,1.0,1.0,0.8728,0.6928,0.9771,0.7176,0.9383,0.8091,0.4686,0.4175,0.3662,0.1324,0.6808,0.9823,0.3228,0.3665,0.1512,0.3816,0.6299,0.779,0.1756,0.0703,0.1594,0.1147,0.0796,0.1624,0.2355,0.1548,0.2477,0.1648,0.4016,0.3297,0.1553,0.0591,0.03,0.0671,0.0868,0.1896,0.0126,0.1167,0.0249,0.0643,
1.0,0.744,0.7349,1.0,1.0,0.8725,0.6906,0.9772,0.7225,0.9375,0.8098,0.4693,0.4134,0.3626,0.1306,0.6782,0.9834,0.322,0.3552,0.1456,0.3835,0.6296,0.775,0.1797,0.0683,0.1588,0.1133,0.0815,0.1684,0.2272,0.1507,0.2412,0.1621,0.4013,0.3225,0.1569,0.061,0.0269,0.0686,0.0869,0.1863,0.0132,0.1249,0.0242,0.0642,
1.0,0.7469,0.7358,1.0,1.0,0.8688,0.6921,0.9798,0.724,0.9341,0.8025,0.4734,0.3976,0.3504,0.1284,0.6815,0.9823,0.3248,0.3437,0.142,0.3689,0.6317,0.7753,0.1847,0.076,0.1506,0.108,0.0859,0.1691,0.2194,0.1436,0.2248,0.1615,0.4138,0.335,0.1518,0.0632,0.0294,0.0673,0.0849,0.1916,0.0122,0.1233,0.0272,0.0626,
1.0,0.7374,0.7244,1.0,1.0,0.8717,0.689,0.978,0.7125,0.9386,0.8091,0.4591,0.4081,0.3563,0.124,0.678,0.9835,0.3061,0.358,0.1514,0.3786,0.6281,0.7725,0.178,0.0707,0.148,0.111,0.0702,0.1623,0.2262,0.1492,0.2438,0.1535,0.4002,0.3402,0.1577,0.055,0.029,0.0703,0.0853,0.1876,0.0106,0.121,0.027,0.0623,
1.0,0.7449,0.7345,1.0,1.0,0.8743,0.6896,0.9787,0.7212,0.9343,0.8073,0.4607,0.4227,0.3678,0.1325,0.6785,0.983,0.3124,0.365,0.1555,0.3833,0.6245,0.7736,0.1731,0.0675,0.1589,0.1175,0.0821,0.164,0.2261,0.1592,0.2425,0.1635,0.4062,0.3184,0.1574,0.0543,0.0284,0.0659,0.0866,0.1825,0.0124,0.121,0.024,0.0585,
1.0,0.7445,0.7339,1.0,1.0,0.8746,0.6945,0.9775,0.7211,0.9394,0.8139,0.4703,0.4161,0.3649,0.1342,0.6824,0.9834,0.3234,0.3608,0.15,0.3842,0.6347,0.7787,0.1829,0.0782,0.1616,0.1141,0.0877,0.1647,0.2301,0.1546,0.2423,0.1559,0.3996,0.3288,0.1609,0.0612,0.0297,0.0735,0.0835,0.1913,0.0123,0.1252,0.0246,0.0612,
1.0,0.7379,0.7277,1.0,1.0,0.8709,0.6842,0.9784,0.7167,0.9361,0.8074,0.4564,0.4082,0.3555,0.1313,0.6733,0.9836,0.3125,0.3552,0.1423,0.3855,0.625,0.7744,0.1805,0.0695,0.1533,0.1146,0.0814,0.1704,0.2257,0.1485,0.2365,0.1625,0.4113,0.3357,0.1585,0.0625,0.0265,0.0652,0.0882,0.1866,0.0114,0.1232,0.0262,0.0623,
1.0,0.7347,0.723,1.0,1.0,0.8703,0.6773,0.9776,0.7094,0.9309,0.8012,0.456,0.4045,0.3557,0.1271,0.6652,0.9832,0.3076,0.3494,0.1381,0.3766,0.6296,0.7739,0.1757,0.0696,0.1526,0.1128,0.0763,0.1615,0.2183,0.1491,0.2308,0.1556,0.4066,0.3278,0.1537,0.0556,0.0274,0.0661,0.0873,0.1848,0.01,0.1275,0.0248,0.0629,
1.0,0.7438,0.7299,1.0,1.0,0.8722,0.6917,0.9797,0.7175,0.934,0.8061,0.4662,0.4132,0.3587,0.127,0.6809,0.9833,0.311,0.3552,0.1539,0.3757,0.6313,0.7717,0.1815,0.0765,0.1576,0.1078,0.0768,0.1578,0.2277,0.1566,0.2411,0.1497,0.3973,0.3321,0.1574,0.0543,0.0284,0.0667,0.0868,0.185,0.008,0.1203,0.0242,0.0591,
1.0,0.7543,0.7414,1.0,1.0,0.8707,0.7027,0.9761,0.7257,0.9355,0.806,0.4749,0.4054,0.3554,0.1261,0.6885,0.9809,0.3205,0.3519,0.1463,0.3731,0.6243,0.7752,0.1852,0.0747,0.1551,0.1104,0.0877,0.166,0.2217,0.1483,0.2348,0.1598,0.3997,0.3273,0.1541,0.0606,0.0292,0.0704,0.0828,0.1875,0.0113,0.1251,0.0231,0.0604,
1.0,0.7477,0.7376,1.0,1.0,0.8711,0.6994,0.9804,0.726,0.9416,0.8118,0.4689,0.4041,0.3568,0.1282,0.6889,0.9835,0.3248,0.3565,0.1503,0.3769,0.6227,0.7741,0.1848,0.0764,0.1523,0.1149,0.0843,0.1678,0.2266,0.1475,0.2317,0.1632,0.4131,0.3235,0.157,0.0618,0.0283,0.0703,0.0864,0.1888,0.0132,0.1256,0.0242,0.0562,
1.0,0.7379,0.7257,1.0,1.0,0.8704,0.6869,0.9785,0.7134,0.9368,0.8043,0.4551,0.4086,0.3592,0.1263,0.6766,0.9786,0.3039,0.3545,0.1427,0.3783,0.6261,0.771,0.1761,0.0664,0.1526,0.1147,0.0754,0.1636,0.2254,0.146,0.2348,0.1589,0.4061,0.3235,0.1587,0.0551,0.0287,0.071,0.0833,0.1816,0.0099,0.1294,0.0244,0.0611,
1.0,0.7419,0.7291,1.0,1.0,0.8715,0.6889,0.9797,0.7166,0.9342,0.8053,0.4634,0.4075,0.3548,0.1201,0.6785,0.9829,0.3065,0.3581,0.1475,0.3725,0.6289,0.7734,0.1797,0.0702,0.1471,0.1061,0.0765,0.1646,0.2176,0.1507,0.2363,0.1575,0.3988,0.334,0.1535,0.0574,0.0283,0.0727,0.0878,0.1902,0.0138,0.1231,0.0265,0.0584,
1.0,0.7457,0.7348,1.0,1.0,0.8727,0.6938,0.9779,0.7212,0.9372,0.8078,0.4605,0.4092,0.3616,0.1329,0.6825,0.9824,0.3147,0.3575,0.1465,0.3807,0.6219,0.7729,0.1875,0.0756,0.1506,0.1167,0.0816,0.1682,0.2218,0.1496,0.246,0.1651,0.3983,0.3214,0.1638,0.0605,0.0278,0.0712,0.0908,0.1891,0.0129,0.126,0.0284,0.0602,
1.0,0.7459,0.7374,1.0,1.0,0.8708,0.6939,0.9761,0.724,0.9395,0.8082,0.4668,0.4134,0.363,0.133,0.6808,0.9808,0.3139,0.3601,0.1507,0.3887,0.6261,0.7737,0.1802,0.0703,0.1546,0.1113,0.0784,0.1668,0.228,0.1542,0.2455,0.1607,0.3984,0.323,0.1625,0.0571,0.0258,0.0718,0.0855,0.1774,0.0134,0.1211,0.0253,0.061,
1.0,0.7388,0.729,1.0,1.0,0.8699,0.6871,0.9775,0.7153,0.9385,0.8091,0.4604,0.4094,0.3571,0.13,0.6747,0.9805,0.3118,0.3559,0.1487,0.382,0.6273,0.7756,0.1806,0.0732,0.1594,0.119,0.0769,0.1691,0.2273,0.1528,0.2392,0.1682,0.4032,0.3276,0.1656,0.0538,0.0262,0.0714,0.0874,0.19,0.0119,0.1239,0.028,0.0588,
1.0,0.745,0.7349,1.0,1.0,0.8691,0.6983,0.9807,0.7224,0.9432,0.8124,0.4667,0.4127,0.3609,0.1273,0.6875,0.9854,0.3131,0.3646,0.1457,0.3834,0.6251,0.7737,0.184,0.0747,0.1541,0.1158,0.0807,0.1614,0.2338,0.1464,0.2451,0.1543,0.4014,0.3258,0.1538,0.0528,0.0299,0.0705,0.0839,0.1839,0.0101,0.1241,0.0225,0.0619,
1.0,0.7433,0.7317,1.0,1.0,0.8703,0.6915,0.9804,0.7207,0.9366,0.8071,0.4723,0.4085,0.356,0.1312,0.6814,0.9835,0.3209,0.3562,0.1512,0.3767,0.6348,0.7722,0.1839,0.0722,0.154,0.1089,0.0859,0.1647,0.2277,0.1518,0.2422,0.1544,0.404,0.3356,0.1563,0.0617,0.0263,0.0738,0.0838,0.1882,0.0127,0.1221,0.0243,0.0626,
1.0,0.7472,0.7361,1.0,1.0,0.8726,0.6961,0.9794,0.7237,0.9378,0.8088,0.4696,0.4037,0.355,0.1291,0.6854,0.9831,0.3205,0.3532,0.1491,0.3724,0.6275,0.7723,0.1832,0.0737,0.1492,0.1108,0.0848,0.1661,0.2203,0.1495,0.2349,0.1575,0.4053,0.3284,0.1572,0.0619,0.0297,0.073,0.0862,0.1903,0.0107,0.1257,0.0248,0.0598,
1.0,0.7426,0.7335,1.0,1.0,0.8658,0.6904,0.9797,0.7232,0.9387,0.8056,0.4653,0.4067,0.3549,0.1315,0.6812,0.9822,0.3142,0.3625,0.1497,0.3841,0.6244,0.7658,0.1812,0.0699,0.1543,0.1102,0.0821,0.1605,0.2309,0.1475,0.2418,0.1532,0.4058,0.3279,0.1515,0.0574,0.0288,0.072,0.0901,0.1806,0.0122,0.1293,0.0236,0.061,
1.0,0.7417,0.7299,1.0,1.0,0.8702,0.6957,0.9795,0.7177,0.9422,0.812,0.4669,0.4149,0.3658,0.1302,0.6853,0.9813,0.32,0.3652,0.1513,0.3907,0.6301,0.7733,0.1836,0.0727,0.1566,0.1169,0.0846,0.1646,0.233,0.1545,0.2427,0.1613,0.403,0.3305,0.1652,0.0605,0.0296,0.0719,0.0878,0.1889,0.0132,0.1222,0.0228,0.0591,
1.0,0.7453,0.7347,1.0,1.0,0.8804,0.697,0.9797,0.7246,0.9411,0.82,0.4628,0.4262,0.3717,0.133,0.6871,0.9834,0.3113,0.3679,0.1603,0.3907,0.634,0.7856,0.1833,0.076,0.166,0.1211,0.0779,0.1768,0.2345,0.1644,0.2553,0.1722,0.3985,0.3233,0.1573,0.0512,0.0275,0.0734,0.0852,0.1872,0.0147,0.1189,0.0272,0.0644,
1.0,0.7508,0.7396,1.0,1.0,0.8761,0.703,0.9784,0.7264,0.941,0.8164,0.4738,0.4147,0.3599,0.1339,0.6911,0.9819,0.3287,0.3594,0.154,0.3805,0.6303,0.7794,0.1898,0.0753,0.1604,0.1143,0.0858,0.1656,0.2293,0.1509,0.2391,0.1643,0.4109,0.3272,0.1589,0.063,0.0257,0.0726,0.0887,0.1924,0.0148,0.1214,0.0252,0.0581,
1.0,0.7335,0.7205,1.0,1.0,0.8672,0.6811,0.9781,0.7072,0.9346,0.8028,0.4462,0.4002,0.3497,0.1187,0.6688,0.9817,0.3036,0.347,0.1401,0.3691,0.617,0.7714,0.1802,0.0679,0.1494,0.1072,0.074,0.1702,0.2228,0.1429,0.2301,0.162,0.4159,0.331,0.1522,0.0556,0.0246,0.0695,0.0862,0.1831,0.0118,0.1266,0.0261,0.0556,
1.0,0.7435,0.7315,1.0,1.0,0.8722,0.6904,0.9771,0.7186,0.9349,0.8066,0.4656,0.4123,0.359,0.1278,0.6787,0.9807,0.312,0.3545,0.151,0.3795,0.6313,0.7762,0.1782,0.0728,0.1544,0.1156,0.0806,0.1687,0.2253,0.1534,0.24,0.1667,0.4005,0.3353,0.1587,0.0584,0.0293,0.0725,0.0886,0.1957,0.0115,0.1186,0.0275,0.0556,
1.0,0.7438,0.7308,1.0,1.0,0.8708,0.6939,0.9768,0.7175,0.9371,0.8072,0.4587,0.4037,0.3518,0.1243,0.6809,0.9832,0.3103,0.3565,0.1445,0.3743,0.6217,0.775,0.1846,0.0767,0.1522,0.1127,0.0773,0.1663,0.228,0.1477,0.2361,0.1609,0.4045,0.3311,0.1562,0.0549,0.0278,0.0679,0.0874,0.1795,0.0125,0.1266,0.0259,0.0603,
1.0,0.7426,0.7328,1.0,1.0,0.8731,0.6914,0.9798,0.7204,0.939,0.8129,0.462,0.4111,0.3618,0.1235,0.6804,0.9824,0.3116,0.3573,0.1465,0.379,0.6244,0.772,0.1822,0.0691,0.1497,0.1136,0.0772,0.1671,0.2237,0.148,0.2458,0.162,0.4031,0.3278,0.1543,0.0579,0.0281,0.071,0.0876,0.18,0.013,0.1272,0.0264,0.0615,
1.0,0.7399,0.729,1.0,1.0,0.8709,0.6892,0.9785,0.7168,0.9384,0.8079,0.4593,0.405,0.3579,0.1286,0.6786,0.9804,0.3156,0.3522,0.1446,0.38,0.6279,0.7738,0.179,0.0703,0.1521,0.1107,0.0817,0.1606,0.2231,0.1468,0.234,0.1579,0.4148,0.33,0.1549,0.0595,0.0289,0.0658,0.0909,0.1837,0.013,0.1223,0.0245,0.0593,
1.0,0.7388,0.7278,1.0,1.0,0.8747,0.6883,0.979,0.7148,0.9385,0.8135,0.4616,0.4147,0.3641,0.1291,0.6769,0.9828,0.315,0.359,0.1493,0.382,0.6299,0.774,0.1803,0.0731,0.156,0.1172,0.0818,0.1667,0.226,0.1524,0.2396,0.1654,0.4115,0.3216,0.1609,0.0572,0.0267,0.068,0.0868,0.1898,0.0117,0.128,0.0277,0.0546,
1.0,0.7469,0.7362,1.0,1.0,0.868,0.6972,0.9778,0.7248,0.9396,0.8054,0.4617,0.4006,0.3505,0.1267,0.6863,0.9827,0.3107,0.3531,0.1465,0.3784,0.6207,0.769,0.1816,0.0719,0.1441,0.1114,0.0746,0.1584,0.2232,0.1415,0.2389,0.1507,0.3973,0.3339,0.1588,0.0573,0.0304,0.0709,0.0855,0.1814,0.0099,0.1284,0.0238,0.0623,
1.0,0.7502,0.7393,1.0,1.0,0.8733,0.6963,0.9781,0.7271,0.9352,0.8083,0.4692,0.4049,0.3532,0.1276,0.6851,0.982,0.3203,0.3527,0.1472,0.3725,0.6273,0.7767,0.1852,0.0765,0.1565,0.1088,0.0822,0.1594,0.2192,0.151,0.2305,0.1565,0.4057,0.3257,0.1545,0.0595,0.0271,0.0676,0.0865,0.1877,0.0104,0.1243,0.023,0.0596,
1.0,0.736,0.7241,1.0,1.0,0.8683,0.6866,0.978,0.7112,0.9387,0.8069,0.4621,0.4052,0.3533,0.1235,0.6754,0.9823,0.3142,0.3589,0.1452,0.3788,0.6334,0.7742,0.1755,0.0688,0.1534,0.115,0.0762,0.1688,0.2255,0.1508,0.2412,0.1619,0.4038,0.3344,0.1579,0.0566,0.0261,0.0711,0.0864,0.1793,0.0135,0.1167,0.0248,0.0637,
1.0,0.7428,0.7332,1.0,1.0,0.8708,0.6946,0.9766,0.719,0.9422,0.8115,0.4661,0.3994,0.3465,0.1242,0.6819,0.9823,0.3116,0.3534,0.1479,0.3737,0.626,0.7722,0.1822,0.0725,0.1483,0.1154,0.0801,0.1646,0.2248,0.1425,0.2358,0.1605,0.4033,0.3333,0.1577,0.0556,0.0293,0.0723,0.0858,0.1854,0.0106,0.1275,0.0269,0.0558,
1.0,0.7432,0.7319,1.0,1.0,0.8673,0.6892,0.9796,0.72,0.9347,0.8012,0.4601,0.4062,0.3573,0.1246,0.6786,0.9824,0.307,0.3591,0.1452,0.3748,0.623,0.7705,0.1851,0.0747,0.1517,0.1105,0.0739,0.1597,0.2279,0.1482,0.2338,0.1581,0.4046,0.3296,0.1558,0.0558,0.0293,0.0703,0.089,0.1863,0.0111,0.1286,0.0247,0.0612,
1.0,0.7466,0.7347,1.0,1.0,0.8683,0.6938,0.9786,0.721,0.9353,0.8047,0.4671,0.4086,0.3617,0.1379,0.6814,0.9832,0.3203,0.3555,0.1499,0.3787,0.625,0.7696,0.1813,0.0725,0.1525,0.1106,0.08,0.1597,0.2245,0.1465,0.2311,0.153,0.4089,0.328,0.1537,0.0589,0.0313,0.0717,0.086,0.1872,0.0112,0.1266,0.0274,0.0572,
1.0,0.7418,0.7286,1.0,1.0,0.8711,0.6909,0.9786,0.7158,0.9359,0.8064,0.4639,0.4111,0.3567,0.1254,0.6793,0.9843,0.3115,0.3588,0.1459,0.3783,0.6297,0.7733,0.1825,0.0741,0.1519,0.1175,0.0802,0.1742,0.2303,0.1471,0.2424,0.1644,0.3991,0.336,0.1613,0.0566,0.0278,0.0711,0.084,0.1893,0.0122,0.1286,0.0284,0.0573,
1.0,0.7462,0.736,1.0,1.0,0.8704,0.6953,0.9778,0.7241,0.9389,0.8091,0.4668,0.4019,0.3541,0.1278,0.6845,0.9823,0.321,0.3542,0.1462,0.3769,0.6274,0.7732,0.1846,0.073,0.1515,0.1074,0.083,0.1605,0.2225,0.1457,0.2357,0.1557,0.408,0.332,0.154,0.063,0.0275,0.0719,0.0868,0.1824,0.0119,0.1225,0.0264,0.0605,
1.0,0.7463,0.734,1.0,1.0,0.8661,0.6947,0.9787,0.7222,0.9361,0.8054,0.4559,0.407,0.3558,0.1215,0.6827,0.9834,0.3066,0.3577,0.1496,0.3779,0.6149,0.7725,0.1782,0.0699,0.1514,0.1084,0.0721,0.1568,0.2225,0.1503,0.2345,0.1556,0.4046,0.3185,0.1521,0.0511,0.0304,0.0709,0.0861,0.1762,0.0097,0.1227,0.0224,0.0595,
1.0,0.7364,0.7271,1.0,1.0,0.8716,0.6879,0.9762,0.7141,0.9422,0.8124,0.4592,0.4062,0.3554,0.1272,0.6748,0.9823,0.3172,0.3569,0.1469,0.3793,0.6255,0.7722,0.1784,0.0709,0.1539,0.1118,0.0818,0.1659,0.2261,0.1497,0.2343,0.1603,0.4131,0.3229,0.1544,0.0606,0.0301,0.0653,0.086,0.1817,0.0143,0.1243,0.022,0.0608,
1.0,0.744,0.7323,1.0,1.0,0.8704,0.6942,0.9754,0.7195,0.9385,0.8065,0.4646,0.4125,0.361,0.1278,0.6821,0.9796,0.3182,0.3579,0.1473,0.3861,0.6253,0.7715,0.1813,0.0713,0.1539,0.1154,0.0811,0.1641,0.2255,0.1509,0.2369,0.1614,0.4078,0.3258,0.1611,0.0601,0.0271,0.0715,0.085,0.1897,0.013,0.1251,0.0262,0.058,
1.0,0.753,0.743,1.0,1.0,0.8696,0.6999,0.9756,0.7296,0.9369,0.8043,0.4747,0.4059,0.3584,0.1361,0.6864,0.981,0.3273,0.3544,0.1489,0.3773,0.6236,0.7722,0.1861,0.081,0.1509,0.112,0.0827,0.158,0.2281,0.1484,0.2324,0.1597,0.41,0.3298,0.1584,0.0614,0.0262,0.0693,0.0853,0.1821,0.0124,0.1254,0.0233,0.0571,
1.0,0.7428,0.7325,1.0,1.0,0.8679,0.6922,0.98,0.7203,0.9391,0.8095,0.4664,0.4054,0.3521,0.1256,0.6806,0.984,0.3141,0.3543,0.1465,0.3764,0.6279,0.7689,0.1816,0.0729,0.1492,0.1122,0.0831,0.1635,0.2277,0.1428,0.2418,0.1555,0.406,0.3295,0.1589,0.0595,0.0282,0.0668,0.0867,0.1871,0.0135,0.1284,0.0247,0.0599,
1.0,0.7376,0.7262,1.0,1.0,0.8671,0.6862,0.9794,0.7129,0.9372,0.804,0.453,0.3962,0.3482,0.1229,0.675,0.9834,0.3062,0.3519,0.1438,0.3752,0.6153,0.7713,0.1782,0.0711,0.1461,0.1115,0.0768,0.165,0.2181,0.1428,0.2343,0.1597,0.402,0.3324,0.1576,0.052,0.0301,0.0713,0.0847,0.1846,0.0123,0.1315,0.0248,0.0615,
1.0,0.7397,0.7292,1.0,1.0,0.8731,0.6882,0.9779,0.7176,0.938,0.811,0.456,0.4224,0.3695,0.1262,0.6772,0.9815,0.3118,0.3597,0.1493,0.387,0.6244,0.7812,0.175,0.0718,0.161,0.1191,0.0772,0.1715,0.2343,0.1523,0.2491,0.1708,0.4059,0.3234,0.1624,0.056,0.0237,0.0656,0.0897,0.1869,0.0139,0.1167,0.0248,0.0613,
